OTU ID,ZLMCA_sum,ZLMCA_mean,ZLMCA_non_zero,ZLMHP_sum,ZLMHP_mean,ZLMHP_non_zero,ZLMPM_sum,ZLMPM_mean,ZLMPM_non_zero,ZLMSS_sum,ZLMSS_mean,ZLMSS_non_zero,ZLMVL_sum,ZLMVL_mean,ZLMVL_non_zero,ZPFCA_sum,ZPFCA_mean,ZPFCA_non_zero,ZPFMV_sum,ZPFMV_mean,ZPFMV_non_zero,ZPFPM_sum,ZPFPM_mean,ZPFPM_non_zero,ZPFRR_sum,ZPFRR_mean,ZPFRR_non_zero,ZPFSS_sum,ZPFSS_mean,ZPFSS_non_zero,ZPFVL_sum,ZPFVL_mean,ZPFVL_non_zero,ZSLCA_sum,ZSLCA_mean,ZSLCA_non_zero,ZSLHP_sum,ZSLHP_mean,ZSLHP_non_zero,ZSLPB_sum,ZSLPB_mean,ZSLPB_non_zero,ZSLPM_sum,ZSLPM_mean,ZSLPM_non_zero,ZSLRA_sum,ZSLRA_mean,ZSLRA_non_zero,ZSLSS_sum,ZSLSS_mean,ZSLSS_non_zero,ZSLVL_sum,ZSLVL_mean,ZSLVL_non_zero
OTU4543,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.3333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4546,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.4666666666666667,1,4,0.3333333333333333,2,2,0.18181818181818182,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4547,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.14285714285714285,2,0,0.0,0,0,0.0,0,25,2.272727272727273,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4548,1,0.04,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,0.7142857142857143,1,13,0.8666666666666667,2,14,1.1666666666666667,4,6,0.5454545454545454,1,5,0.5555555555555556,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,55,3.9285714285714284,2,0,0.0,0,10,5.0,1
OTU4549,1,0.04,1,1,0.07142857142857142,1,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,6,0.21428571428571427,5,2,0.14285714285714285,2,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,7,0.2692307692307692,4,4,0.26666666666666666,2,0,0.0,0,5,0.3125,2,0,0.0,0,0,0.0,0,0,0.0,0
OTU4550,2,0.08,2,14,1.0,4,0,0.0,0,1,0.07142857142857142,1,2,2.0,1,20,0.7142857142857143,10,65,4.642857142857143,6,13,0.8666666666666667,4,18,1.5,6,35,3.1818181818181817,4,52,5.777777777777778,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4551,11,0.44,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,52,1.8571428571428572,3,0,0.0,0,5,0.3333333333333333,1,19,1.5833333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4552,0,0.0,0,5,0.35714285714285715,4,2,0.13333333333333333,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.6363636363636364,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4554,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,11,0.7333333333333333,1,1,0.08333333333333333,1,1,0.09090909090909091,1,1,0.1111111111111111,1,0,0.0,0,0,0.0,0,2,0.14285714285714285,1,10,0.625,3,0,0.0,0,0,0.0,0,0,0.0,0
OTU4556,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.18181818181818182,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4557,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,15,1.0,1,0,0.0,0,7,0.6363636363636364,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4558,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.45454545454545453,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4559,0,0.0,0,2,0.14285714285714285,1,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,1,0.09090909090909091,1,0,0.0,0,16,0.6153846153846154,1,0,0.0,0,4,0.2857142857142857,2,0,0.0,0,0,0.0,0,4,0.3076923076923077,1,0,0.0,0
OTU456,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4560,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.18181818181818182,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4561,0,0.0,0,0,0.0,0,0,0.0,0,4,0.2857142857142857,3,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,3,0.2,2,0,0.0,0,7,0.6363636363636364,1,2,0.2222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,0,0.0,0
OTU4562,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,0.9090909090909091,1,0,0.0,0,0,0.0,0,2,0.13333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4563,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.45454545454545453,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4565,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,33,3.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4567,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.36363636363636365,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.21428571428571427,1,1,0.07692307692307693,1,0,0.0,0
OTU4569,1,0.04,1,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU457,3,0.12,1,5,0.35714285714285715,2,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,1789,63.892857142857146,21,1,0.07142857142857142,1,13,0.8666666666666667,1,0,0.0,0,0,0.0,0,43,4.777777777777778,2,1371,52.73076923076923,15,261,17.4,7,326,23.285714285714285,7,550,34.375,10,23,1.6428571428571428,4,102,7.846153846153846,6,19,9.5,1
OTU4570,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,1,0.03571428571428571,1,5,0.35714285714285715,3,9,0.6,2,2,0.16666666666666666,1,11,1.0,3,20,2.2222222222222223,6,0,0.0,0,3,0.2,1,6,0.42857142857142855,1,2,0.125,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU4571,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.07142857142857142,1,5,0.35714285714285715,1,3,0.2,1,1,0.08333333333333333,1,1,0.09090909090909091,1,5,0.5555555555555556,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4575,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.36363636363636365,1,9,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4576,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.4,3,10,0.8333333333333334,2,6,0.5454545454545454,1,11,1.2222222222222223,2,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4577,1,0.04,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.10714285714285714,2,3,0.21428571428571427,1,2,0.13333333333333333,1,0,0.0,0,3,0.2727272727272727,1,0,0.0,0,4,0.15384615384615385,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07692307692307693,1,0,0.0,0
OTU458,56,2.24,5,0,0.0,0,6,0.4,1,0,0.0,0,0,0.0,0,17,0.6071428571428571,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.038461538461538464,1,2,0.13333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07692307692307693,1,0,0.0,0
OTU4580,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.7777777777777778,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4581,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,5,0.35714285714285715,2,0,0.0,0,0,0.0,0,0,0.0,0,3,0.3333333333333333,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4582,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.5555555555555556,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4583,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.13333333333333333,1,0,0.0,0,0,0.0,0,3,0.3333333333333333,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4584,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.2857142857142857,1,0,0.0,0,0,0.0,0,0,0.0,0,3,0.3333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4585,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,13,1.4444444444444444,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4586,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,375,41.666666666666664,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4587,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,1,0.08333333333333333,1,0,0.0,0,1,0.1111111111111111,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4588,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.2727272727272727,1,1,0.1111111111111111,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4589,0,0.0,0,0,0.0,0,5,0.3333333333333333,2,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,3,0.2,3,2,0.16666666666666666,1,0,0.0,0,3,0.3333333333333333,2,0,0.0,0,0,0.0,0,2,0.14285714285714285,2,0,0.0,0,6,0.42857142857142855,1,1,0.07692307692307693,1,0,0.0,0
OTU4590,0,0.0,0,6,0.42857142857142855,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.3333333333333333,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4591,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.14285714285714285,1,2,0.13333333333333333,1,1,0.08333333333333333,1,2,0.18181818181818182,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4593,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.11538461538461539,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4594,4,0.16,4,3,0.21428571428571427,2,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.15384615384615385,2,2,0.13333333333333333,2,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0
OTU4596,1,0.04,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,9,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4597,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.2692307692307692,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4598,0,0.0,0,1,0.07142857142857142,1,3,0.2,2,4,0.2857142857142857,3,0,0.0,0,0,0.0,0,0,0.0,0,2,0.13333333333333333,2,0,0.0,0,0,0.0,0,0,0.0,0,9,0.34615384615384615,2,6,0.4,2,4,0.2857142857142857,2,1,0.0625,1,6,0.42857142857142855,3,12,0.9230769230769231,4,0,0.0,0
OTU4599,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,2,0.07142857142857142,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,22,0.8461538461538461,5,8,0.5333333333333333,3,0,0.0,0,0,0.0,0,2,0.14285714285714285,2,3,0.23076923076923078,1,0,0.0,0
OTU46,34,1.36,11,1,0.07142857142857142,1,4,0.26666666666666666,2,7,0.5,2,0,0.0,0,51,1.8214285714285714,18,34,2.4285714285714284,10,17,1.1333333333333333,6,29,2.4166666666666665,8,38,3.4545454545454546,6,12,1.3333333333333333,2,214,8.23076923076923,17,16,1.0666666666666667,5,5,0.35714285714285715,3,3,0.1875,2,3,0.21428571428571427,2,6,0.46153846153846156,2,0,0.0,0
OTU460,69,2.76,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4600,1,0.04,1,1,0.07142857142857142,1,3,0.2,1,0,0.0,0,0,0.0,0,2,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,16,0.6153846153846154,6,5,0.3333333333333333,1,1,0.07142857142857142,1,2,0.125,1,4,0.2857142857142857,2,4,0.3076923076923077,1,0,0.0,0
OTU4601,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,17,0.6538461538461539,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4602,2,0.08,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.21428571428571427,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.19230769230769232,3,8,0.5333333333333333,2,0,0.0,0,2,0.125,2,0,0.0,0,0,0.0,0,1,0.5,1
OTU4603,0,0.0,0,2,0.14285714285714285,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.11538461538461539,2,5,0.3333333333333333,2,11,0.7857142857142857,3,9,0.5625,2,4,0.2857142857142857,3,0,0.0,0,7,3.5,1
OTU4605,4,0.16,3,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,9,0.32142857142857145,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,17,0.6538461538461539,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4606,1,0.04,1,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,10,0.35714285714285715,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.15384615384615385,3,0,0.0,0,0,0.0,0,0,0.0,0,3,0.21428571428571427,2,2,0.15384615384615385,2,1,0.5,1
OTU4607,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,30,1.1538461538461537,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.5,1
OTU4608,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,2,0.16666666666666666,1,0,0.0,0,0,0.0,0,21,0.8076923076923077,2,0,0.0,0,0,0.0,0,3,0.1875,3,42,3.0,5,10,0.7692307692307693,2,1,0.5,1
OTU4609,0,0.0,0,0,0.0,0,13,0.8666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,46,1.7692307692307692,1,0,0.0,0,0,0.0,0,1,0.0625,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU461,115,4.6,10,123,8.785714285714286,3,325,21.666666666666668,5,0,0.0,0,0,0.0,0,439,15.678571428571429,9,1,0.07142857142857142,1,22,1.4666666666666666,3,1,0.08333333333333333,1,1,0.09090909090909091,1,0,0.0,0,61,2.3461538461538463,7,22,1.4666666666666666,1,19,1.3571428571428572,4,51,3.1875,5,10,0.7142857142857143,3,2,0.15384615384615385,1,0,0.0,0
OTU4610,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,14,0.5384615384615384,4,6,0.4,2,6,0.42857142857142855,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4611,0,0.0,0,3,0.21428571428571427,1,3,0.2,2,4,0.2857142857142857,2,0,0.0,0,0,0.0,0,2,0.14285714285714285,2,1,0.06666666666666667,1,0,0.0,0,1,0.09090909090909091,1,0,0.0,0,275,10.576923076923077,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4612,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,31,1.1923076923076923,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4613,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.07692307692307693,2,1,0.06666666666666667,1,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4614,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,4,0.14285714285714285,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.11538461538461539,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4616,0,0.0,0,5,0.35714285714285715,4,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.2692307692307692,5,8,0.5333333333333333,2,8,0.5714285714285714,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4618,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.25,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,154,5.923076923076923,3,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4619,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.15384615384615385,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4621,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,52,2.0,5,3,0.2,2,1,0.07142857142857142,1,1,0.0625,1,1,0.07142857142857142,1,4,0.3076923076923077,1,2,1.0,1
OTU4623,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,3,0.3333333333333333,1,46,1.7692307692307692,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4624,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,13,0.5,1,0,0.0,0,0,0.0,0,1,0.0625,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU4625,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,31,1.1923076923076923,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4626,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,11,0.4230769230769231,1,0,0.0,0,1,0.07142857142857142,1,2,0.125,1,1,0.07142857142857142,1,0,0.0,0,0,0.0,0
OTU4627,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,30,1.1538461538461537,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4628,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,29,1.1153846153846154,1,22,1.4666666666666666,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4629,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,33,1.2692307692307692,11,1,0.06666666666666667,1,2,0.14285714285714285,1,0,0.0,0,3,0.21428571428571427,2,1,0.07692307692307693,1,0,0.0,0
OTU463,1,0.04,1,9,0.6428571428571429,4,7,0.4666666666666667,4,5,0.35714285714285715,2,0,0.0,0,3,0.10714285714285714,1,8,0.5714285714285714,2,4,0.26666666666666666,3,25,2.0833333333333335,5,4,0.36363636363636365,2,2,0.2222222222222222,1,25,0.9615384615384616,8,16,1.0666666666666667,5,45,3.2142857142857144,9,34,2.125,9,44,3.142857142857143,13,15,1.1538461538461537,5,7,3.5,2
OTU4630,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.23076923076923078,2,6,0.4,3,4,0.2857142857142857,1,9,0.5625,2,1,0.07142857142857142,1,0,0.0,0,1,0.5,1
OTU4631,2,0.08,2,3,0.21428571428571427,1,0,0.0,0,0,0.0,0,0,0.0,0,2,0.07142857142857142,1,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.2692307692307692,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4632,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,26,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4633,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.15384615384615385,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4634,2,0.08,2,1,0.07142857142857142,1,3,0.2,1,1,0.07142857142857142,1,0,0.0,0,9,0.32142857142857145,6,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,15,0.5769230769230769,4,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,1,0.07692307692307693,1,0,0.0,0
